Outil	Cluster	Gènes	État AA
glimmer	Cluster 284	AL590449:246924-248663; AL590449.1:246924-248663(+)	OK
glimmer	Cluster 285	AL590443:83547-85283; AL590443.1:83547-85283(+)	OK
glimmer	Cluster 286	AL590450:c(152384-154120); AL590450.2:152384-154120(-)	OK
glimmer	Cluster 287	AL590451:199634-201364; AL590451.2:199634-201364(+)	OK
glimmer	Cluster 288	AL391737:149079-150806; AL391737.2:149079-150806(+)	OK
glimmer	Cluster 289	AL590442:c(16998-18722); AL590442.1:16998-18722(-)	OK
glimmer	Cluster 290	AL590449:71897-73615; AL590449.1:71897-73615(+)	OK
glimmer	Cluster 291	AL590449:c(168912-170630); AL590449.1:168912-170630(-)	OK
glimmer	Cluster 292	AL590450:c(243070-244785); AL590450.2:243070-244785(-)	OK
glimmer	Cluster 293	AL590443:120984-122693; AL590443.1:120984-122693(+)	OK
glimmer	Cluster 294	AL590445:192996-194702; AL590445.1:192996-194702(+)	OK
glimmer	Cluster 295	AL590445:168369-170072; AL590445.1:168369-170072(+)	OK
glimmer	Cluster 296	AL590451:70894-72597	Gène non prédit
glimmer	Cluster 297	AL590451:130670-132373; AL590451.2:131633-132373(+)	Différent (Différence au début: 130670 vs 131633)
glimmer	Cluster 298	AL590443:118964-120664; AL590443.1:118964-120664(+)	OK
glimmer	Cluster 299	AL590445:162582-164279; AL590445.1:162582-164279(+)	OK
glimmer	Cluster 300	AL590451:c(39317-41014); AL590451.2:39317-41014(-)	OK
glimmer	Cluster 301	AL391737:c(120155-121846); AL391737.2:120155-121846(-)	OK
glimmer	Cluster 302	AL590445:41394-43085; AL590445.1:41394-43085(+)	OK
glimmer	Cluster 303	AL590445:c(145378-147069); AL590445.1:145378-147069(-)	OK
glimmer	Cluster 304	AL590447:c(65251-66942); AL590447.1:65251-66942(-)	OK
glimmer	Cluster 305	AL590448:c(64736-66427); AL590448.1:64736-66427(-)	OK
glimmer	Cluster 306	AL590451:c(174234-175922); AL590451.2:174234-175946(-)	Différent (Différence au début: 175922 vs 175946)
glimmer	Cluster 307	AL590451:186632-188320; AL590451.2:186845-188320(+)	Différent (Différence au début: 186632 vs 186845)
glimmer	Cluster 308	AL590449:197534-199219; AL590449.1:197534-199219(+)	OK
glimmer	Cluster 309	AL590448:c(122755-124437); AL590448.1:122755-124437(-)	OK
glimmer	Cluster 310	AL590448:149777-151456; AL590448.1:149777-151456(+)	OK
glimmer	Cluster 311	AL590444:115028-116701; AL590444.1:115028-116701(+)	OK
glimmer	Cluster 312	AL590446:c(108681-110351); AL590446.1:108681-110351(-)	OK
glimmer	Cluster 313	AL590450:c(218403-220073); AL590450.2:218403-220073(-)	OK
glimmer	Cluster 314	AL590444:c(59424-61091); AL590444.1:59424-61091(-)	OK
glimmer	Cluster 315	AL590445:54116-55783; AL590445.1:54116-55783(+)	OK
glimmer	Cluster 316	AL590451:c(204844-206511); AL590451.2:204844-206511(-)	OK
glimmer	Cluster 317	AL590445:c(157461-159125); AL590445.1:157461-158972(-)	Différent (Différence au début: 159125 vs 158972)
glimmer	Cluster 318	AL590446:c(115331-116995); AL590446.1:115331-116995(-)	OK
glimmer	Cluster 319	AL590442:c(157672-159333); AL590442.1:157672-159333(-)	OK
glimmer	Cluster 320	AL590446:c(51177-52838); AL590446.1:51177-52838(-)	OK
glimmer	Cluster 321	AL590449:c(64941-66602); AL590449.1:64941-66404(-)	Différent (Différence au début: 66602 vs 66404)
glimmer	Cluster 322	AL590449:c(95081-96742); AL590449.1:95081-96742(-)	OK
glimmer	Cluster 323	AL590447:156628-158280; AL590447.1:156628-158280(+)	OK
glimmer	Cluster 324	AL590450:117316-118968; AL590450.2:117316-118968(+)	OK
glimmer	Cluster 325	AL590450:c(33269-34918); AL590450.2:33269-34918(-)	OK
glimmer	Cluster 326	AL590449:127936-129582; AL590449.1:127936-129582(+)	OK
glimmer	Cluster 327	AL590449:185942-187588; AL590449.1:185936-187588(+)	Différent (Différence au début: 185942 vs 185936)
glimmer	Cluster 328	AL590450:254399-256045; AL590450.2:254399-256045(+)	OK
glimmer	Cluster 329	AL391737:c(67251-68888); AL391737.2:67251-68888(-)	OK
glimmer	Cluster 330	AL590442:173091-174725; AL590442.1:173091-174725(+)	OK
glimmer	Cluster 331	AL590449:c(62041-63672); AL590449.1:62041-63672(-)	OK
glimmer	Cluster 332	AL590449:110441-112072; AL590449.1:110459-112072(+)	Différent (Différence au début: 110441 vs 110459)
glimmer	Cluster 333	AL590451:75755-77383; AL590451.2:75755-77383(+)	OK
glimmer	Cluster 334	AL590443:c(23844-25466); AL590443.1:23844-25466(-)	OK
glimmer	Cluster 335	AL590443:c(122756-124378); AL590443.1:122756-124378(-)	OK
glimmer	Cluster 336	AL590445:98390-100012; AL590445.1:98417-100012(+)	Différent (Différence au début: 98390 vs 98417)
glimmer	Cluster 337	AL590443:42356-43972; AL590443.1:42263-43972(+)	Différent (Différence au début: 42356 vs 42263)
glimmer	Cluster 338	AL590450:c(70329-71942); AL590450.2:70329-71942(-)	OK
glimmer	Cluster 339	AL590450:c(220783-222396); AL590450.2:220783-222381(-)	Différent (Différence au début: 222396 vs 222381)
glimmer	Cluster 340	AL590448:61663-63273; AL590448.1:61663-63273(+)	OK
glimmer	Cluster 341	AL590449:c(46776-48386); AL590449.1:46776-48287(-)	Différent (Différence au début: 48386 vs 48287)
glimmer	Cluster 342	AL590443:c(141016-142623); AL590443.1:141016-142539(-)	Différent (Différence au début: 142623 vs 142539)
glimmer	Cluster 343	AL590446:c(155894-157501); AL590446.1:155894-157519(-)	Différent (Différence au début: 157501 vs 157519)
glimmer	Cluster 344	AL590450:c(68629-70236); AL590450.2:68629-70236(-); AL590450.2:115536-117143(-)	OK
glimmer	Cluster 345	AL590447:180856-182457; AL590447.1:180856-182457(+)	OK
glimmer	Cluster 346	AL590446:c(137808-139406); AL590446.1:137808-139406(-)	OK
glimmer	Cluster 347	AL590450:40082-41680; AL590450.2:40082-41680(+)	OK
glimmer	Cluster 348	AL590443:c(102992-104587); AL590443.1:102992-104587(-)	OK
glimmer	Cluster 349	AL590451:c(77832-79427); AL590451.2:77832-79427(-)	OK
glimmer	Cluster 350	AL391737:82228-83820; AL391737.2:82228-83820(+)	OK
glimmer	Cluster 351	AL590450:215447-217039; AL590450.2:215447-217039(+)	OK
glimmer	Cluster 352	AL590451:c(133647-135236); AL590451.2:133647-134900(-)	Différent (Différence au début: 135236 vs 134900)
glimmer	Cluster 353	AL590442:c(46138-47724); AL590442.1:46138-47724(-)	OK
glimmer	Cluster 354	AL590445:109599-111185; AL590445.1:109599-111185(+)	OK
glimmer	Cluster 355	AL590446:41676-43262; AL590446.1:41676-43262(+)	OK
glimmer	Cluster 356	AL590448:c(175859-177442); AL590448.1:175859-177442(-)	OK
glimmer	Cluster 357	AL590451:13522-15105; AL590451.2:13588-15105(+)	Différent (Différence au début: 13522 vs 13588)
glimmer	Cluster 358	AL590443:11401-12966; AL590443.1:11401-12966(+)	OK
glimmer	Cluster 359	AL590443:c(107986-109551); AL590443.1:107986-109551(-)	OK
glimmer	Cluster 360	AL590449:c(24862-26421); AL590449.1:24862-26421(-)	OK
glimmer	Cluster 361	AL590450:c(225192-226751); AL590450.2:225192-226751(-)	OK
glimmer	Cluster 362	AL590443:c(137981-139537); AL590443.1:137981-139393(-)	Différent (Différence au début: 139537 vs 139393)
glimmer	Cluster 363	AL590446:202635-204188; AL590446.1:202635-204188(+)	OK
glimmer	Cluster 364	AL590442:c(64391-65941); AL590442.1:64391-65941(-)	OK
glimmer	Cluster 365	AL590448:50233-51780; AL590448.1:50233-51780(+)	OK
glimmer	Cluster 366	AL590449:c(160665-162209); AL590449.1:160665-162209(-)	OK
glimmer	Cluster 367	AL590449:c(199285-200829); AL590449.1:199285-200829(-)	OK
glimmer	Cluster 368	AL590447:74819-76357; AL590447.1:75011-76357(+)	Différent (Différence au début: 74819 vs 75011)
glimmer	Cluster 369	AL590449:c(43960-45498); AL590449.1:43960-45498(-)	OK
glimmer	Cluster 370	AL590444:c(191601-193136); AL590444.1:191601-193136(-)	OK
glimmer	Cluster 371	AL590449:c(77140-78675); AL590449.1:77140-78675(-)	OK
glimmer	Cluster 372	AL590444:71424-72956; AL590444.1:71424-72956(+)	OK
glimmer	Cluster 373	AL590445:35228-36760; AL590445.1:35300-36760(+)	Différent (Différence au début: 35228 vs 35300)
glimmer	Cluster 374	AL590446:68080-69612; AL590446.1:68080-69612(+)	OK
glimmer	Cluster 375	AL590442:115195-116724; AL590442.1:115195-116724(+)	OK
glimmer	Cluster 376	AL590445:92993-94519; AL590445.1:92993-94519(+)	OK
glimmer	Cluster 377	AL590451:c(62682-64208); AL590451.2:62682-64208(-)	OK
glimmer	Cluster 378	AL590445:149389-150909; AL590445.1:149389-150909(+)	OK
glimmer	Cluster 379	AL590442:c(89484-91001); AL590442.1:89484-91001(-)	OK
glimmer	Cluster 380	AL590447:c(98116-99633); AL590447.1:98116-99633(-)	OK
glimmer	Cluster 381	AL590442:82279-83790; AL590442.1:82279-83790(+)	OK
glimmer	Cluster 382	AL590443:c(165419-166930); AL590443.1:165419-166930(-)	OK
glimmer	Cluster 383	AL590446:c(60640-62148); AL590446.1:60640-62148(-)	OK
glimmer	Cluster 384	AL590449:146083-147591; AL590449.1:146083-147591(+)	OK
glimmer	Cluster 385	AL590442:161954-163459; AL590442.1:162038-163459(+)	Différent (Différence au début: 161954 vs 162038)
glimmer	Cluster 386	AL590446:c(136217-137719); AL590446.1:136217-137719(-)	OK
glimmer	Cluster 387	AL590450:35259-36761; AL590450.2:35259-36761(+)	OK
glimmer	Cluster 388	AL590442:99020-100519; AL590442.1:99020-100519(+)	OK
glimmer	Cluster 389	AL590446:c(195758-197257); AL590446.1:195758-197257(-)	OK
glimmer	Cluster 390	AL590442:c(36862-38352); AL590442.1:36862-38352(-)	OK
glimmer	Cluster 391	AL590449:184324-185814; AL590449.1:184324-185814(+)	OK
glimmer	Cluster 392	AL590448:121124-122611; AL590448.1:121238-122611(+)	Différent (Différence au début: 121124 vs 121238)
glimmer	Cluster 393	AL590449:c(37177-38664); AL590449.1:37177-38664(-)	OK
glimmer	Cluster 394	AL590449:c(195918-197402); AL590449.1:195918-197402(-)	OK
glimmer	Cluster 395	AL590442:c(107114-108595); AL590442.1:107114-108595(-)	OK
glimmer	Cluster 396	AL590451:176268-177749; AL590451.2:176268-177749(+)	OK
glimmer	Cluster 397	AL590450:c(100224-101705); AL590450.2:100224-101705(-)	OK
glimmer	Cluster 398	AL590443:c(32199-33677); AL590443.1:32199-33677(-)	OK
glimmer	Cluster 399	AL590451:c(183756-185234); AL590451.2:183756-185234(-)	OK
glimmer	Cluster 400	AL590444:c(17593-19068); AL590444.1:17593-18993(-)	Différent (Différence au début: 19068 vs 18993)
glimmer	Cluster 401	AL590449:141391-142866; AL590449.1:141391-142866(+)	OK
glimmer	Cluster 402	AL590442:49899-51371; AL590442.1:49875-51371(+)	Différent (Différence au début: 49899 vs 49875)
glimmer	Cluster 403	AL590442:119334-120806; AL590442.1:119334-120806(+)	OK
glimmer	Cluster 404	AL590445:c(26348-27820); AL590445.1:26348-27820(-)	OK
glimmer	Cluster 405	AL590446:c(186702-188174); AL590446.1:186702-188174(-)	OK
glimmer	Cluster 406	AL590447:c(58176-59648); AL590447.1:58176-59648(-)	OK
glimmer	Cluster 407	AL590451:25125-26594; AL590451.2:25125-26594(+)	OK
glimmer	Cluster 408	AL590442:167041-168504; AL590442.1:167041-168504(+)	OK
glimmer	Cluster 409	AL590446:160986-162449; AL590446.1:160986-162449(+)	OK
glimmer	Cluster 410	AL590451:189457-190920; AL590451.2:189451-190920(+)	Différent (Différence au début: 189457 vs 189451)
glimmer	Cluster 411	AL590442:c(78383-79843); AL590442.1:78383-79843(-)	OK
glimmer	Cluster 412	AL590449:244093-245553; AL590449.1:243886-245553(+)	Différent (Différence au début: 244093 vs 243886)
glimmer	Cluster 413	AL590444:135016-136473; AL590444.1:135016-136473(+)	OK
glimmer	Cluster 414	AL590442:c(61178-62632); AL590442.1:61178-62632(-)	OK
glimmer	Cluster 415	AL590447:100312-101760; AL590447.1:100312-101760(+)	OK
glimmer	Cluster 416	AL590448:190660-192105; AL590448.1:190789-192105(+)	Différent (Différence au début: 190660 vs 190789)
glimmer	Cluster 417	AL590448:c(57492-58934); AL590448.1:57492-58934(-)	OK
glimmer	Cluster 418	AL590450:c(235585-237021); AL590450.2:235585-237072(-)	Différent (Différence au début: 237021 vs 237072)
glimmer	Cluster 419	AL391737:130833-132266; AL391737.2:130893-132266(+)	Différent (Différence au début: 130833 vs 130893)
glimmer	Cluster 420	AL590451:c(107048-108481); AL590451.2:107048-108427(-)	Différent (Différence au début: 108481 vs 108427)
glimmer	Cluster 421	AL590449:139227-140660; AL590449.1:139227-140660(+)	OK
glimmer	Cluster 422	AL590450:132276-133709; AL590450.2:132276-133709(+)	OK
glimmer	Cluster 423	AL590445:102253-103680; AL590445.1:102253-103680(+)	OK
glimmer	Cluster 424	AL590447:196124-197551; AL590447.1:196124-197551(+)	OK
glimmer	Cluster 425	AL590450:c(145772-147199); AL590450.2:145772-147199(-)	OK
glimmer	Cluster 426	AL590450:196430-197857; AL590450.2:196544-197857(+)	Différent (Différence au début: 196430 vs 196544)
glimmer	Cluster 427	AL590444:106495-107919; AL590444.1:106495-107919(+)	OK
glimmer	Cluster 428	AL590451:join(16738..16744,16778..18195); AL590451.2:16963-18195(+)	Différent ()
glimmer	Cluster 429	AL590446:c(105760-107181); AL590446.1:105760-107181(-)	OK
glimmer	Cluster 430	AL391737:79055-80473; AL391737.2:79007-80473(+)	Différent (Différence au début: 79055 vs 79007)
glimmer	Cluster 431	AL590443:117275-118690; AL590443.1:117275-118690(+)	OK
glimmer	Cluster 432	AL590444:143627-145042; AL590444.1:143627-145042(+)	OK
glimmer	Cluster 433	AL590443:18891-20294; AL590443.1:18858-20294(+)	Différent (Différence au début: 18891 vs 18858)
glimmer	Cluster 434	AL590448:c(164951-166354); AL590448.1:164951-166354(-)	OK
glimmer	Cluster 435	AL590450:c(233996-235399); AL590450.2:233996-235399(-)	OK
glimmer	Cluster 436	AL590444:126603-128003; AL590444.1:126603-128003(+)	OK
glimmer	Cluster 437	AL590448:24972-26372; AL590448.1:24945-26372(+)	Différent (Différence au début: 24972 vs 24945)
glimmer	Cluster 438	AL590448:c(223792-225192); AL590448.1:223792-225192(-)	OK
glimmer	Cluster 439	AL590451:c(206583-207983); AL590451.2:206583-207149(-)	Différent (Différence au début: 207983 vs 207149)
glimmer	Cluster 440	AL391737:c(132275-133672); AL391737.2:132275-133672(-)	OK
glimmer	Cluster 441	AL590442:68198-69595; AL590442.1:68198-69595(+)	OK
glimmer	Cluster 442	AL590443:c(115708-117105); AL590443.1:115708-117105(-)	OK
glimmer	Cluster 443	AL590446:163741-165138; AL590446.1:163741-165138(+)	OK
glimmer	Cluster 444	AL590450:c(91577-92974); AL590450.2:91577-93067(-)	Différent (Différence au début: 92974 vs 93067)
glimmer	Cluster 445	AL590443:c(171733-173127); AL590443.1:171733-173127(-)	OK
glimmer	Cluster 446	AL590446:c(182452-183843); AL590446.1:182452-183843(-)	OK
glimmer	Cluster 447	AL590449:c(93595-94986); AL590449.1:93595-94986(-)	OK
glimmer	Cluster 448	AL391737:34088-35470; AL391737.2:34088-35470(+); AL391737.2:174513-175895(-)	OK
glimmer	Cluster 449	AL590446:19880-21262; AL590446.1:19880-21262(+)	OK
glimmer	Cluster 450	AL391737:c(95229-96608); AL391737.2:95229-96608(-)	OK
glimmer	Cluster 451	AL590451:168487-169866; AL590451.2:168487-169866(+)	OK
glimmer	Cluster 452	AL590450:228663-230042; AL590450.2:229629-230042(+)	Différent (Différence au début: 228663 vs 229629)
glimmer	Cluster 453	AL391737:80583-81959; AL391737.2:80583-81959(+)	OK
glimmer	Cluster 454	AL590445:3775-5148; AL590445.1:3679-5148(+)	Différent (Différence au début: 3775 vs 3679)
glimmer	Cluster 455	AL590445:61075-62448; AL590445.1:61075-62448(+)	OK
glimmer	Cluster 456	AL590451:180711-182084; AL590451.2:180711-182084(+)	OK
glimmer	Cluster 457	AL590449:134344-135717; AL590449.1:134344-135717(+)	OK
glimmer	Cluster 458	AL590449:210819-212189; AL590449.1:210819-212189(+)	OK
glimmer	Cluster 459	AL590442:54385-55752; AL590442.1:54385-55752(+)	OK
glimmer	Cluster 460	AL590448:158325-159686; AL590448.1:158325-159686(+)	OK
glimmer	Cluster 461	AL590443:106631-107989; AL590443.1:106625-107989(+)	Différent (Différence au début: 106631 vs 106625)
glimmer	Cluster 462	AL590445:115344-116702; AL590445.1:115374-116702(+)	Différent (Différence au début: 115344 vs 115374)
glimmer	Cluster 463	AL590450:c(109255-110613); AL590450.2:109255-110613(-)	OK
glimmer	Cluster 464	AL590451:c(196279-197634); AL590451.2:196279-197634(-)	OK
glimmer	Cluster 465	AL590449:35797-37152; AL590449.1:35797-37152(+)	OK
glimmer	Cluster 466	AL590443:188028-189380; AL590443.1:188028-189380(+)	OK
glimmer	Cluster 467	AL590449:228751-230103; AL590449.1:228751-230103(+)	OK
glimmer	Cluster 468	AL590449:230313-231662; AL590449.1:230313-231662(+)	OK
glimmer	Cluster 469	AL590451:c(48150-49490); AL590451.2:48150-49490(-)	OK
glimmer	Cluster 470	AL590449:c(70456-71796); AL590449.1:70456-71832(-)	Différent (Différence au début: 71796 vs 71832)
glimmer	Cluster 471	AL590450:c(147260-148600); AL590450.2:147260-148600(-)	OK
glimmer	Cluster 472	AL590442:c(95701-97038); AL590442.1:95701-96960(-)	Différent (Différence au début: 97038 vs 96960)
glimmer	Cluster 473	AL590448:138306-139643; AL590448.1:138306-139643(+)	OK
glimmer	Cluster 474	AL590447:63903-65237; AL590447.1:64101-65237(+)	Différent (Différence au début: 63903 vs 64101)
glimmer	Cluster 475	AL590446:99939-101264; AL590446.1:99939-101264(+)	OK
glimmer	Cluster 476	AL590447:142302-143627; AL590447.1:142302-143627(+)	OK
glimmer	Cluster 477	AL391737:42130-43452; AL391737.2:42130-43452(+)	OK
glimmer	Cluster 478	AL590442:153317-154639; AL590442.1:153317-154639(+)	OK
glimmer	Cluster 479	AL590451:236165-237487; AL590451.2:236165-237487(+)	OK
glimmer	Cluster 480	AL391737:86463-87782; AL391737.2:86463-87782(+)	OK
glimmer	Cluster 481	AL590443:100567-101886; AL590443.1:100567-101886(+)	OK
glimmer	Cluster 482	AL590451:197791-199110; AL590451.2:197791-199110(+)	OK
glimmer	Cluster 483	AL590448:c(147262-148578); AL590448.1:147262-148578(-)	OK
glimmer	Cluster 484	AL590442:21451-22758; AL590442.1:21451-22758(+)	OK
glimmer	Cluster 485	AL590445:189553-190860; AL590445.1:189553-190860(+)	OK
glimmer	Cluster 486	AL590446:22420-23727; AL590446.1:22420-23727(+)	OK
glimmer	Cluster 487	AL590446:c(82019-83326); AL590446.1:82019-83296(-)	Différent (Différence au début: 83326 vs 83296)
glimmer	Cluster 488	AL590445:58944-60248; AL590445.1:58944-60248(+)	OK
glimmer	Cluster 489	AL590448:79598-80902; AL590448.1:79598-80902(+)	OK
glimmer	Cluster 490	AL590448:94676-95980; AL590448.1:94676-95980(+)	OK
glimmer	Cluster 491	AL590448:c(198175-199479); AL590448.1:198175-199479(-)	OK
glimmer	Cluster 492	AL590450:c(203550-204851); AL590450.2:203550-204785(-)	Différent (Différence au début: 204851 vs 204785)
glimmer	Cluster 493	AL590448:163078-164376; AL590448.1:163078-164376(+)	OK
glimmer	Cluster 494	AL590450:222547-223845; AL590450.2:222700-223845(+)	Différent (Différence au début: 222547 vs 222700)
glimmer	Cluster 495	AL391737:168216-169511; AL391737.2:168216-169511(+)	OK
glimmer	Cluster 496	AL590442:c(159840-161129); AL590442.1:159840-161129(-)	OK
glimmer	Cluster 497	AL590442:170173-171462; AL590442.1:170173-171462(+)	OK
glimmer	Cluster 498	AL590444:c(93313-94602); AL590444.1:93313-94602(-)	OK
glimmer	Cluster 499	AL391737:93169-94455; AL391737.2:93169-94455(+)	OK
glimmer	Cluster 500	AL590448:c(20315-21601); AL590448.1:20315-21601(-)	OK
glimmer	Cluster 501	AL590451:c(85196-86482); AL590451.2:85196-86482(-)	OK
glimmer	Cluster 502	AL590443:c(149514-150794); AL590443.1:149514-150794(-)	OK
glimmer	Cluster 503	AL590448:140491-141771; AL590448.1:140506-141771(+)	Différent (Différence au début: 140491 vs 140506)
glimmer	Cluster 504	AL590451:c(157345-158625); AL590451.2:157345-158625(-)	OK
glimmer	Cluster 505	AL590450:c(140172-141452); AL590450.2:140172-141485(-)	Différent (Différence au début: 141452 vs 141485)
