Outil	Cluster	Gènes	État AA
glimmer	Cluster 223	AKIJ01000003.1NEMATO:108615-111287; AKIJ01000003.1:109203-111287(+)	Différent (Différence au début: 108615 vs 109203)
glimmer	Cluster 224	AKIJ01000001.1NEMATO:c(917049-919718); AKIJ01000001.1:917049-919718(-)	OK
glimmer	Cluster 225	AKIJ01000002.1NEMATO:269373-272042; AKIJ01000002.1:269373-272042(+)	OK
glimmer	Cluster 226	AKIJ01000003.1NEMATO:c(309627-312296); AKIJ01000003.1:309627-312296(-)	OK
glimmer	Cluster 227	AKIJ01000005.1NEMATO:330885-333554; AKIJ01000005.1:330966-333554(+)	Différent (Différence au début: 330885 vs 330966)
glimmer	Cluster 228	AKIJ01000001.1NEMATO:4948-7614; AKIJ01000001.1:4948-7614(+)	OK
glimmer	Cluster 229	AKIJ01000001.1NEMATO:c(70895-73561); AKIJ01000001.1:70895-73561(-)	OK
glimmer	Cluster 230	AKIJ01000005.1NEMATO:313193-315856; AKIJ01000005.1:313193-315856(+)	OK
glimmer	Cluster 231	AKIJ01000003.1NEMATO:c(304589-307243); AKIJ01000003.1:304589-307243(-)	OK
glimmer	Cluster 232	AKIJ01000002.1NEMATO:c(656256-658892); AKIJ01000002.1:656256-658892(-)	OK
glimmer	Cluster 233	AKIJ01000005.1NEMATO:c(641410-644046); AKIJ01000005.1:641410-644046(-)	OK
glimmer	Cluster 234	AKIJ01000003.1NEMATO:676865-679495; AKIJ01000003.1:676865-679495(+)	OK
glimmer	Cluster 235	AKIJ01000001.1NEMATO:235968-238586; AKIJ01000001.1:235878-238586(+)	Différent (Différence au début: 235968 vs 235878)
glimmer	Cluster 236	AKIJ01000003.1NEMATO:384741-387356; AKIJ01000003.1:384741-387356(+)	OK
glimmer	Cluster 237	AKIJ01000001.1NEMATO:c(577669-580278); AKIJ01000001.1:577669-580278(-)	OK
glimmer	Cluster 238	AKIJ01000001.1NEMATO:c(595070-597676); AKIJ01000001.1:595070-597472(-)	Différent (Différence au début: 597676 vs 597472)
glimmer	Cluster 239	AKIJ01000001.1NEMATO:808926-811532; AKIJ01000001.1:808926-811532(+)	OK
glimmer	Cluster 240	AKIJ01000001.1NEMATO:c(485725-488328); AKIJ01000001.1:485725-488328(-)	OK
glimmer	Cluster 241	AKIJ01000001.1NEMATO:437379-439979; AKIJ01000001.1:437379-439979(+)	OK
glimmer	Cluster 242	AKIJ01000006.1NEMATO:21162-23762; AKIJ01000006.1:21162-23762(+)	OK
glimmer	Cluster 243	AKIJ01000001.1NEMATO:215827-218424; AKIJ01000001.1:215737-218424(+)	Différent (Différence au début: 215827 vs 215737)
glimmer	Cluster 244	AKIJ01000003.1NEMATO:100993-103590; AKIJ01000003.1:101266-103590(+)	Différent (Différence au début: 100993 vs 101266)
glimmer	Cluster 245	AKIJ01000003.1NEMATO:c(515675-518263); AKIJ01000003.1:515675-518263(-)	OK
glimmer	Cluster 246	AKIJ01000002.1NEMATO:803545-806127; AKIJ01000002.1:803545-806127(+)	OK
glimmer	Cluster 247	AKIJ01000003.1NEMATO:161342-163921; AKIJ01000003.1:161342-163921(+)	OK
glimmer	Cluster 248	AKIJ01000003.1NEMATO:c(424480-427059); AKIJ01000003.1:424480-427059(-)	OK
glimmer	Cluster 249	AKIJ01000005.1NEMATO:622495-625074; AKIJ01000005.1:622495-625074(+)	OK
glimmer	Cluster 250	AKIJ01000001.1NEMATO:316269-318845; AKIJ01000001.1:316269-318845(+)	OK
glimmer	Cluster 251	AKIJ01000002.1NEMATO:c(150606-153182); AKIJ01000002.1:150606-152447(-)	Différent (Différence au début: 153182 vs 152447)
glimmer	Cluster 252	AKIJ01000003.1NEMATO:c(396633-399209); AKIJ01000003.1:396633-399188(-)	Différent (Différence au début: 399209 vs 399188)
glimmer	Cluster 253	AKIJ01000005.1NEMATO:510702-513275; AKIJ01000005.1:510669-513275(+)	Différent (Différence au début: 510702 vs 510669)
glimmer	Cluster 254	AKIJ01000001.1NEMATO:791611-794178; AKIJ01000001.1:791611-794178(+)	OK
glimmer	Cluster 255	AKIJ01000006.1NEMATO:c(31633-34197); AKIJ01000006.1:31633-34197(-)	OK
glimmer	Cluster 256	AKIJ01000006.1NEMATO:82227-84782; AKIJ01000006.1:82227-84782(+)	OK
glimmer	Cluster 257	AKIJ01000005.1NEMATO:c(208180-210723); AKIJ01000005.1:208180-210723(-)	OK
glimmer	Cluster 258	AKIJ01000004.1NEMATO:c(303889-306426); AKIJ01000004.1:303893-306430(-)	OK
glimmer	Cluster 259	AKIJ01000005.1NEMATO:364943-367480; AKIJ01000005.1:365264-367480(+)	Différent (Différence au début: 364943 vs 365264)
glimmer	Cluster 260	AKIJ01000001.1NEMATO:c(769904-772432); AKIJ01000001.1:769904-772432(-)	OK
glimmer	Cluster 261	AKIJ01000003.1NEMATO:22-2550; AKIJ01000003.1:22-2550(+)	OK
glimmer	Cluster 262	AKIJ01000003.1NEMATO:c(263163-265682); AKIJ01000003.1:263163-265682(-)	OK
glimmer	Cluster 263	AKIJ01000005.1NEMATO:c(125731-128244); AKIJ01000005.1:125731-128520(-)	Différent (Différence au début: 128244 vs 128520)
glimmer	Cluster 264	AKIJ01000001.1NEMATO:11613-14123; AKIJ01000001.1:11613-14123(+)	OK
glimmer	Cluster 265	AKIJ01000001.1NEMATO:c(925148->927658); AKIJ01000001.1:925148-927583(-)	Différent ()
glimmer	Cluster 266	AKIJ01000002.1NEMATO:155536-158046; AKIJ01000002.1:155506-158046(+)	Différent (Différence au début: 155536 vs 155506)
glimmer	Cluster 267	AKIJ01000002.1NEMATO:c(233577-236084); AKIJ01000002.1:233577-236084(-)	OK
glimmer	Cluster 268	AKIJ01000003.1NEMATO:547503-550004; AKIJ01000003.1:547503-550004(+)	OK
glimmer	Cluster 269	AKIJ01000004.1NEMATO:c(17214-19706); AKIJ01000004.1:17214-19706(-)	OK
glimmer	Cluster 270	AKIJ01000004.1NEMATO:c(630052-632520); AKIJ01000004.1:630056-632524(-)	OK
glimmer	Cluster 271	AKIJ01000004.1NEMATO:c(524482-526947); AKIJ01000004.1:524486-526951(-)	OK
glimmer	Cluster 272	AKIJ01000001.1NEMATO:c(716307-718757); AKIJ01000001.1:716307-718757(-)	OK
glimmer	Cluster 273	AKIJ01000005.1NEMATO:310264-312714; AKIJ01000005.1:310264-312714(+)	OK
glimmer	Cluster 274	AKIJ01000002.1NEMATO:c(4621-7038); AKIJ01000002.1:4621-7038(-)	OK
glimmer	Cluster 275	AKIJ01000001.1NEMATO:605324-607732; AKIJ01000001.1:605657-607732(+)	Différent (Différence au début: 605324 vs 605657)
glimmer	Cluster 276	AKIJ01000005.1NEMATO:c(150955-153357); AKIJ01000005.1:150955-153357(-)	OK
glimmer	Cluster 277	AKIJ01000007.1NEMATO:c(2365-4761); AKIJ01000007.1:2365-4761(-)	OK
glimmer	Cluster 278	AKIJ01000001.1NEMATO:142102-144495; AKIJ01000001.1:142102-144495(+)	OK
glimmer	Cluster 279	AKIJ01000004.1NEMATO:481961-484345; AKIJ01000004.1:482028-484349(+)	Différent (Différence au début: 481961 vs 482028, Différence à la fin: 484345 vs 484349)
glimmer	Cluster 280	AKIJ01000002.1NEMATO:530866-533244; AKIJ01000002.1:530866-533244(+)	OK
glimmer	Cluster 281	AKIJ01000001.1NEMATO:482017-484392; AKIJ01000001.1:482050-484392(+)	Différent (Différence au début: 482017 vs 482050)
glimmer	Cluster 282	AKIJ01000003.1NEMATO:205296-207665; AKIJ01000003.1:205296-207665(+)	OK
glimmer	Cluster 283	AKIJ01000002.1NEMATO:c(608332-610695); AKIJ01000002.1:608332-610710(-)	Différent (Différence au début: 610695 vs 610710)
glimmer	Cluster 284	AKIJ01000003.1NEMATO:393408-395765; AKIJ01000003.1:393408-395765(+)	OK
glimmer	Cluster 285	AKIJ01000004.1NEMATO:c(46139-48496); AKIJ01000004.1:46139-48496(-)	OK
glimmer	Cluster 286	AKIJ01000004.1NEMATO:167371-169725; AKIJ01000004.1:167371-169725(+)	OK
glimmer	Cluster 287	AKIJ01000001.1NEMATO:c(828254-830602); AKIJ01000001.1:828254-830563(-)	Différent (Différence au début: 830602 vs 830563)
glimmer	Cluster 288	AKIJ01000005.1NEMATO:108614-110956; AKIJ01000005.1:108614-110956(+)	OK
glimmer	Cluster 289	AKIJ01000005.1NEMATO:593144-595849; AKIJ01000005.1:593144-595849(+)	OK
glimmer	Cluster 290	AKIJ01000001.1NEMATO:c(382895-385222); AKIJ01000001.1:382895-385222(-)	OK
glimmer	Cluster 291	AKIJ01000004.1NEMATO:c(194621-196945); AKIJ01000004.1:194621-196945(-)	OK
glimmer	Cluster 292	AKIJ01000002.1NEMATO:688154-690475; AKIJ01000002.1:688079-690475(+)	Différent (Différence au début: 688154 vs 688079)
glimmer	Cluster 293	AKIJ01000003.1NEMATO:696230-698551; AKIJ01000003.1:696200-698551(+)	Différent (Différence au début: 696230 vs 696200)
glimmer	Cluster 294	AKIJ01000004.1NEMATO:545148-547469; AKIJ01000004.1:545152-547473(+)	OK
glimmer	Cluster 295	AKIJ01000001.1NEMATO:c(120645-122963); AKIJ01000001.1:120645-122963(-)	OK
glimmer	Cluster 296	AKIJ01000003.1NEMATO:656379-658697; AKIJ01000003.1:656379-658697(+)	OK
glimmer	Cluster 297	AKIJ01000005.1NEMATO:97553-99862; AKIJ01000005.1:97553-99862(+)	OK
glimmer	Cluster 298	AKIJ01000001.1NEMATO:c(534369-536675); AKIJ01000001.1:534369-536513(-)	Différent (Différence au début: 536675 vs 536513)
glimmer	Cluster 299	AKIJ01000004.1NEMATO:749471-752041; AKIJ01000004.1:749595-752045(+)	Différent (Différence au début: 749471 vs 749595, Différence à la fin: 752041 vs 752045)
glimmer	Cluster 300	AKIJ01000004.1NEMATO:636889-639189; AKIJ01000004.1:636893-639193(+)	OK
glimmer	Cluster 301	AKIJ01000004.1NEMATO:c(29717-32014); AKIJ01000004.1:29717-31969(-)	Différent (Différence au début: 32014 vs 31969)
glimmer	Cluster 302	AKIJ01000003.1NEMATO:130811-133090; AKIJ01000003.1:130811-133090(+)	OK
glimmer	Cluster 303	AKIJ01000003.1NEMATO:c(35761-38034); AKIJ01000003.1:35761-38043(-)	Différent (Différence au début: 38034 vs 38043)
glimmer	Cluster 304	AKIJ01000003.1NEMATO:232822-235095; AKIJ01000003.1:232822-235095(+)	OK
glimmer	Cluster 305	AKIJ01000003.1NEMATO:637431-639704; AKIJ01000003.1:637401-639704(+)	Différent (Différence au début: 637431 vs 637401)
glimmer	Cluster 306	AKIJ01000006.1NEMATO:c(61295-63568); AKIJ01000006.1:61295-63568(-)	OK
glimmer	Cluster 307	AKIJ01000002.1NEMATO:c(719952-722216); AKIJ01000002.1:719952-722084(-)	Différent (Différence au début: 722216 vs 722084)
glimmer	Cluster 308	AKIJ01000003.1NEMATO:704381-706645; AKIJ01000003.1:704381-706645(+)	OK
glimmer	Cluster 309	AKIJ01000004.1NEMATO:742417-744675; AKIJ01000004.1:742421-744679(+)	OK
glimmer	Cluster 310	AKIJ01000003.1NEMATO:782755-784998; AKIJ01000003.1:782755-784998(+)	OK
glimmer	Cluster 311	AKIJ01000004.1NEMATO:c(23336-25573); AKIJ01000004.1:23336-25462(-)	Différent (Différence au début: 25573 vs 25462)
glimmer	Cluster 312	AKIJ01000004.1NEMATO:689866-692103; AKIJ01000004.1:689870-692107(+)	OK
glimmer	Cluster 313	AKIJ01000005.1NEMATO:c(374833-377070); AKIJ01000005.1:374833-377070(-)	OK
glimmer	Cluster 314	AKIJ01000001.1NEMATO:c(885064-887292); AKIJ01000001.1:885064-887292(-)	OK
glimmer	Cluster 315	AKIJ01000005.1NEMATO:c(653739-655967); AKIJ01000005.1:653739-655967(-)	OK
glimmer	Cluster 316	AKIJ01000001.1NEMATO:864038-866260; AKIJ01000001.1:864038-866260(+)	OK
glimmer	Cluster 317	AKIJ01000005.1NEMATO:493409-495631; AKIJ01000005.1:493409-495631(+)	OK
glimmer	Cluster 318	AKIJ01000005.1NEMATO:c(468702-470921); AKIJ01000005.1:468702-470954(-)	Différent (Différence au début: 470921 vs 470954)
glimmer	Cluster 319	AKIJ01000005.1NEMATO:193016-195232; AKIJ01000005.1:193016-195232(+)	OK
glimmer	Cluster 320	AKIJ01000001.1NEMATO:c(309307-311520); AKIJ01000001.1:309307-311520(-)	OK
glimmer	Cluster 321	AKIJ01000002.1NEMATO:248125-250335; AKIJ01000002.1:248125-250335(+)	OK
glimmer	Cluster 322	AKIJ01000005.1NEMATO:c(447287-449497); AKIJ01000005.1:447287-449497(-)	OK
glimmer	Cluster 323	AKIJ01000004.1NEMATO:c(712940-715144); AKIJ01000004.1:712944-715148(-)	OK
glimmer	Cluster 324	AKIJ01000003.1NEMATO:294697-296898; AKIJ01000003.1:294697-296898(+)	OK
glimmer	Cluster 325	AKIJ01000005.1NEMATO:c(430316-432514); AKIJ01000005.1:430316-432514(-)	OK
glimmer	Cluster 326	AKIJ01000007.1NEMATO:c(19638-21833); AKIJ01000007.1:19638-21818(-)	Différent (Différence au début: 21833 vs 21818)
glimmer	Cluster 327	AKIJ01000002.1NEMATO:253066-255258; AKIJ01000002.1:253171-255258(+)	Différent (Différence au début: 253066 vs 253171)
glimmer	Cluster 328	AKIJ01000002.1NEMATO:c(699341-701533); AKIJ01000002.1:699341-701533(-)	OK
glimmer	Cluster 329	AKIJ01000005.1NEMATO:349078-351270; AKIJ01000005.1:349078-351270(+)	OK
glimmer	Cluster 330	AKIJ01000001.1NEMATO:373648-375837; AKIJ01000001.1:373648-375837(+)	OK
glimmer	Cluster 331	AKIJ01000001.1NEMATO:909876-912059; AKIJ01000001.1:909876-912059(+)	OK
glimmer	Cluster 332	AKIJ01000004.1NEMATO:c(413688-415871); AKIJ01000004.1:413692-415875(-)	OK
glimmer	Cluster 333	AKIJ01000002.1NEMATO:c(508976-511150); AKIJ01000002.1:508976-511141(-)	Différent (Différence au début: 511150 vs 511141)
glimmer	Cluster 334	AKIJ01000001.1NEMATO:c(1096-3267); AKIJ01000001.1:1096-3267(-)	OK
glimmer	Cluster 335	AKIJ01000005.1NEMATO:405140-407311; AKIJ01000005.1:405140-407311(+)	OK
glimmer	Cluster 336	AKIJ01000003.1NEMATO:c(555459-557627); AKIJ01000003.1:555459-557627(-)	OK
glimmer	Cluster 337	AKIJ01000005.1NEMATO:39699-41864; AKIJ01000005.1:39699-41864(+)	OK
glimmer	Cluster 338	AKIJ01000008.1NEMATO:c(1095-3260); AKIJ01000008.1:1095-3260(-)	OK
glimmer	Cluster 339	AKIJ01000001.1NEMATO:c(262384-264546); AKIJ01000001.1:262384-264645(-)	Différent (Différence au début: 264546 vs 264645)
glimmer	Cluster 340	AKIJ01000003.1NEMATO:127150-129312; AKIJ01000003.1:127150-129312(+)	OK
glimmer	Cluster 341	AKIJ01000004.1NEMATO:140629-142785; AKIJ01000004.1:140629-142785(+)	OK
glimmer	Cluster 342	AKIJ01000002.1NEMATO:242469-244622; AKIJ01000002.1:242469-244622(+)	OK
glimmer	Cluster 343	AKIJ01000003.1NEMATO:c(375346-377496); AKIJ01000003.1:375346-377373(-)	Différent (Différence au début: 377496 vs 377373)
glimmer	Cluster 344	AKIJ01000001.1NEMATO:608623-610770; AKIJ01000001.1:608623-610770(+)	OK
glimmer	Cluster 345	AKIJ01000005.1NEMATO:c(422831-424978); AKIJ01000005.1:422831-424978(-)	OK
glimmer	Cluster 346	AKIJ01000005.1NEMATO:190298-192442; AKIJ01000005.1:190268-192442(+)	Différent (Différence au début: 190298 vs 190268)
glimmer	Cluster 347	AKIJ01000003.1NEMATO:c(64414-66555); AKIJ01000003.1:64414-66555(-)	OK
glimmer	Cluster 348	AKIJ01000001.1NEMATO:876186-878324; AKIJ01000001.1:876186-878324(+)	OK
glimmer	Cluster 349	AKIJ01000002.1NEMATO:72423-74561; AKIJ01000002.1:72423-74561(+)	OK
glimmer	Cluster 350	AKIJ01000005.1NEMATO:c(665231-667366); AKIJ01000005.1:665231-667366(-)	OK
glimmer	Cluster 351	AKIJ01000002.1NEMATO:c(542665-544797); AKIJ01000002.1:542665-544809(-)	Différent (Différence au début: 544797 vs 544809)
glimmer	Cluster 352	AKIJ01000001.1NEMATO:626538-628664; AKIJ01000001.1:626538-628664(+)	OK
glimmer	Cluster 353	AKIJ01000002.1NEMATO:114290-116773; AKIJ01000002.1:114290-116773(+)	OK
glimmer	Cluster 354	AKIJ01000003.1NEMATO:786055-788181; AKIJ01000003.1:786055-788181(+)	OK
glimmer	Cluster 355	AKIJ01000004.1NEMATO:c(75898-78009); AKIJ01000004.1:75898-77673(-)	Différent (Différence au début: 78009 vs 77673)
glimmer	Cluster 356	AKIJ01000004.1NEMATO:c(197271-199382); AKIJ01000004.1:197271-199382(-)	OK
glimmer	Cluster 357	AKIJ01000002.1NEMATO:c(516200-518308); AKIJ01000002.1:516200-518308(-)	OK
glimmer	Cluster 358	AKIJ01000005.1NEMATO:c(221240-223345); AKIJ01000005.1:221240-223345(-)	OK
glimmer	Cluster 359	AKIJ01000003.1NEMATO:699101-701200; AKIJ01000003.1:699068-701200(+)	Différent (Différence au début: 699101 vs 699068)
glimmer	Cluster 360	AKIJ01000004.1NEMATO:c(361839-363935); AKIJ01000004.1:361843-363939(-)	OK
glimmer	Cluster 361	AKIJ01000001.1NEMATO:c(283092-285185); AKIJ01000001.1:283092-285185(-)	OK
glimmer	Cluster 362	AKIJ01000002.1NEMATO:c(321033-323126); AKIJ01000002.1:321033-323126(-)	OK
glimmer	Cluster 363	AKIJ01000002.1NEMATO:217624-219714; AKIJ01000002.1:217624-219714(+)	OK
glimmer	Cluster 364	AKIJ01000016.1NEMATO:6-2096; AKIJ01000016.1:6-2096(+)	OK
glimmer	Cluster 365	AKIJ01000001.1NEMATO:c(63221-65644); AKIJ01000001.1:63221-65593(-)	Différent (Différence au début: 65644 vs 65593)
glimmer	Cluster 366	AKIJ01000004.1NEMATO:c(177186-179270); AKIJ01000004.1:177186-179249(-)	Différent (Différence au début: 179270 vs 179249)
glimmer	Cluster 367	AKIJ01000002.1NEMATO:c(690602-692683); AKIJ01000002.1:690602-692683(-)	OK
glimmer	Cluster 368	AKIJ01000002.1NEMATO:c(728746-730827); AKIJ01000002.1:728746-730719(-)	Différent (Différence au début: 730827 vs 730719)
glimmer	Cluster 369	AKIJ01000001.1NEMATO:c(274228-276306); AKIJ01000001.1:274228-276321(-)	Différent (Différence au début: 276306 vs 276321)
glimmer	Cluster 370	AKIJ01000002.1NEMATO:c(188750-190825); AKIJ01000002.1:188750-190843(-)	Différent (Différence au début: 190825 vs 190843)
glimmer	Cluster 371	AKIJ01000003.1NEMATO:157220-159295; AKIJ01000003.1:157220-159295(+)	OK
glimmer	Cluster 372	AKIJ01000004.1NEMATO:c(650298-652373); AKIJ01000004.1:650302-652377(-)	OK
glimmer	Cluster 373	AKIJ01000002.1NEMATO:c(230223-232295); AKIJ01000002.1:230223-232295(-)	OK
glimmer	Cluster 374	AKIJ01000003.1NEMATO:c(370330-372357); AKIJ01000003.1:370330-372357(-)	OK
glimmer	Cluster 375	AKIJ01000004.1NEMATO:c(697165-699237); AKIJ01000004.1:697169-699241(-)	OK
glimmer	Cluster 376	AKIJ01000005.1NEMATO:c(477435-479507); AKIJ01000005.1:477435-479507(-)	OK
glimmer	Cluster 377	AKIJ01000001.1NEMATO:799055-801121; AKIJ01000001.1:800306-801121(+)	Différent (Différence au début: 799055 vs 800306)
glimmer	Cluster 378	AKIJ01000001.1NEMATO:c(415496-417559); AKIJ01000001.1:415496-417559(-)	OK
glimmer	Cluster 379	AKIJ01000002.1NEMATO:781288-783348; AKIJ01000002.1:781288-783348(+)	OK
glimmer	Cluster 380	AKIJ01000004.1NEMATO:585145-587199; AKIJ01000004.1:585149-587203(+)	OK
glimmer	Cluster 381	AKIJ01000001.1NEMATO:c(266633-268684); AKIJ01000001.1:266633-268684(-)	OK
glimmer	Cluster 382	AKIJ01000003.1NEMATO:c(570239-572290); AKIJ01000003.1:570239-572113(-)	Différent (Différence au début: 572290 vs 572113)
glimmer	Cluster 383	AKIJ01000004.1NEMATO:137583-139631; AKIJ01000004.1:137583-139631(+)	OK
glimmer	Cluster 384	AKIJ01000005.1NEMATO:558796-560841; AKIJ01000005.1:558796-560841(+)	OK
glimmer	Cluster 385	AKIJ01000005.1NEMATO:c(390229-392271); AKIJ01000005.1:390229-392271(-)	OK
glimmer	Cluster 386	AKIJ01000001.1NEMATO:c(774494-776530); AKIJ01000001.1:774494-776083(-)	Différent (Différence au début: 776530 vs 776083)
glimmer	Cluster 387	AKIJ01000002.1NEMATO:c(329454-331271); AKIJ01000002.1:329454-331271(-)	OK
glimmer	Cluster 388	AKIJ01000005.1NEMATO:3509-5542; AKIJ01000005.1:3509-5542(+)	OK
glimmer	Cluster 389	AKIJ01000003.1NEMATO:c(774086-776116); AKIJ01000003.1:774086-776116(-)	OK
glimmer	Cluster 390	AKIJ01000006.1NEMATO:1722-3749; AKIJ01000006.1:1722-3749(+)	OK
glimmer	Cluster 391	AKIJ01000002.1NEMATO:c(361057-363075); AKIJ01000002.1:361057-363075(-)	OK
glimmer	Cluster 392	AKIJ01000002.1NEMATO:483498-486062; AKIJ01000002.1:483498-486062(+)	OK
glimmer	Cluster 393	AKIJ01000001.1NEMATO:59505-61520; AKIJ01000001.1:59505-61520(+)	OK
glimmer	Cluster 394	AKIJ01000005.1NEMATO:c(243661-245673); AKIJ01000005.1:243661-245730(-)	Différent (Différence au début: 245673 vs 245730)
glimmer	Cluster 395	AKIJ01000003.1NEMATO:523395-525401; AKIJ01000003.1:523395-525401(+)	OK
glimmer	Cluster 396	AKIJ01000003.1NEMATO:689527-691533; AKIJ01000003.1:689527-691533(+)	OK
glimmer	Cluster 397	AKIJ01000002.1NEMATO:c(734308-736299); AKIJ01000002.1:734308-736299(-)	OK
glimmer	Cluster 398	AKIJ01000002.1NEMATO:379150-381138; AKIJ01000002.1:379180-381138(+)	Différent (Différence au début: 379150 vs 379180)
glimmer	Cluster 399	AKIJ01000003.1NEMATO:c(641967-643955); AKIJ01000003.1:641967-643955(-)	OK
glimmer	Cluster 400	AKIJ01000005.1NEMATO:c(135237-137225); AKIJ01000005.1:135237-137225(-)	OK
glimmer	Cluster 401	AKIJ01000004.1NEMATO:328297-330282; AKIJ01000004.1:328301-330286(+)	OK
glimmer	Cluster 402	AKIJ01000004.1NEMATO:358017-360002; AKIJ01000004.1:358021-360006(+)	OK
glimmer	Cluster 403	AKIJ01000002.1NEMATO:c(245003-246982); AKIJ01000002.1:245003-246982(-)	OK
glimmer	Cluster 404	AKIJ01000004.1NEMATO:c(518041-520020); AKIJ01000004.1:518045-520024(-)	OK
glimmer	Cluster 405	AKIJ01000004.1NEMATO:c(147819-149795); AKIJ01000004.1:147819-149795(-)	OK
glimmer	Cluster 406	AKIJ01000004.1NEMATO:c(155784-157760); AKIJ01000004.1:155784-157760(-)	OK
glimmer	Cluster 407	AKIJ01000005.1NEMATO:c(656604-658577); AKIJ01000005.1:656604-658577(-)	OK
glimmer	Cluster 408	AKIJ01000002.1NEMATO:501846-503813; AKIJ01000002.1:501846-503813(+)	OK
glimmer	Cluster 409	AKIJ01000001.1NEMATO:156589-158553; AKIJ01000001.1:156589-158553(+)	OK
glimmer	Cluster 410	AKIJ01000002.1NEMATO:744717-746681; AKIJ01000002.1:744717-746681(+)	OK
glimmer	Cluster 411	AKIJ01000001.1NEMATO:c(676740-678701); AKIJ01000001.1:676740-678701(-)	OK
glimmer	Cluster 412	AKIJ01000002.1NEMATO:c(640117-642078); AKIJ01000002.1:640117-642078(-)	OK
glimmer	Cluster 413	AKIJ01000002.1NEMATO:c(722907-724859); AKIJ01000002.1:722907-724859(-)	OK
glimmer	Cluster 414	AKIJ01000002.1NEMATO:c(37822-39771); AKIJ01000002.1:37822-39831(-)	Différent (Différence au début: 39771 vs 39831)
glimmer	Cluster 415	AKIJ01000003.1NEMATO:613488-615437; AKIJ01000003.1:613488-615437(+)	OK
glimmer	Cluster 416	AKIJ01000004.1NEMATO:c(486509-488458); AKIJ01000004.1:486513-488462(-)	OK
glimmer	Cluster 417	AKIJ01000002.1NEMATO:c(251045-252991); AKIJ01000002.1:251045-253015(-)	Différent (Différence au début: 252991 vs 253015)
glimmer	Cluster 418	AKIJ01000001.1NEMATO:386724-388667; AKIJ01000001.1:386913-388667(+)	Différent (Différence au début: 386724 vs 386913)
glimmer	Cluster 419	AKIJ01000001.1NEMATO:512749-514692; AKIJ01000001.1:512749-514692(+)	OK
glimmer	Cluster 420	AKIJ01000005.1NEMATO:c(112614-114947); AKIJ01000005.1:112614-114947(-)	OK
glimmer	Cluster 421	AKIJ01000001.1NEMATO:c(552435-554375); AKIJ01000001.1:552435-554423(-)	Différent (Différence au début: 554375 vs 554423)
glimmer	Cluster 422	AKIJ01000001.1NEMATO:369156-371093; AKIJ01000001.1:369228-371093(+)	Différent (Différence au début: 369156 vs 369228)
glimmer	Cluster 423	AKIJ01000002.1NEMATO:222102-224033; AKIJ01000002.1:222102-224033(+)	OK
glimmer	Cluster 424	AKIJ01000002.1NEMATO:478349-480277; AKIJ01000002.1:478349-480277(+)	OK
glimmer	Cluster 425	AKIJ01000004.1NEMATO:c(315562-317490); AKIJ01000004.1:315566-317494(-)	OK
glimmer	Cluster 426	AKIJ01000001.1NEMATO:c(494641-496566); AKIJ01000001.1:494641-496566(-)	OK
glimmer	Cluster 427	AKIJ01000001.1NEMATO:563245-565164; AKIJ01000001.1:563245-565164(+)	OK
glimmer	Cluster 428	AKIJ01000002.1NEMATO:214894-216798; AKIJ01000002.1:214894-216798(+)	OK
